text,label
"Absolutely awesome service. I needed title work done and the process was a little longer than at the DMV because they had to get the state's approval for lost title etc.. Their service includes the agent there filling out forms for you and all I needed to do was sign and date. Of course they charge a fee for their service, more than the dmv, but it's completely worth it. The wait time was no longer than 15 minutes. I got my title printed right there half hour later and after paying, was on my jolly way. The staff are all very helpful and I never once felt a reason to bring out ""the Karen"". These wonderful people will take any form of payment (card/cash). No bitcoin yet! Slow down! Anyway, would I go here again? Absolutely! Would I recommend others to go here? Definitely! Would I give them a great review? In a heartbeat! I'm pretty level headed about reviews and only give more than four stars if I can't think of any way for a business to improve.",1
"If you enjoy an old fashioned family run diner with great food specials and the best pie in Alaska you need to eat here. Don't come in the door expecting everything to be delivered to you in minutes, this is a place to come and relax. Sit up front at the counter for daily discussions on trucks, politics and everything aero and automotive. Kick back in the dining room with family and friends, or bring a party to the upstairs party room. We always buy pies from here for the holidays, Nancy (the owner) makes all of their baked goods by hand, and will make just about any custom pie you could ask for, and many of them in sugar free!",1
"If you like history this Museum tells the history of Valdez before the US government Force the entire town to completely move to a new location The museum has lots of miscellaneous items from the era, but is the dioramas in the glass cases showing the entire area before the move that are the highlight of this Museum. Lots of detail, and a real nice reconstruction of how things used to be. The museum is the only way you'll see this as there's nothing left of the original Town whatsoever. He only had 20 minutes to spend and needed more like an hour and a half at least. This is one of those gems put up by locals that are the Highlight for people interested in history.",1
"Love this place and our dogs love it too! There's a large, open field and about a 1 mile loop around a small lake that are both off-leash. The terrain is uneven most of the way, if that's a factor. There are no completely fenced in areas and multiple trails feed into the loop all the way around so bring a leash if your dog has a tendency to wander too far away. The lake water is accessible at many points along the walk, which our 2 love, but pay attention to recent news and signs posted for moose, bears, aggressive beavers and water-borne pathogens.",1
unloaded and loaded my on tires and wasn't called when news tires were ready,1
Smooth process. iPhone screen replaced within an hour.,1
Let's just say that the drunk homeless guy on the corner of diamond did a better job with a News paper and melted snow,1
"Ok if you want a tv, laptop, cellphone, or appliance but that's about all Bestbuy is good for these days. Make sure to take advantage of their price matching by checking amazon prices while you're there.",1
They wouldn't take my government issued Alaskan tribal ID.,1
"1st time home owner, never had my chimney cleaned or inspected. I called and got my appointment setup for a week out, cleaners came out, inspected and cleaned. They quoted me a higher price initially but reduced it because my chimney wasn't really dirty! The crew that came out was great, professional, and informative about the process. They even gave me extra advice on the house we were looking to buy. Overall a great service by a great local company. If I was to ever have bad news with a chimney, I'd want these folks to give it to me - they are honest and strive to do the right thing.",1
